# MOCK SYNTHETIC AIS HISTORY — NOT REAL POSITIONS
# For UI development only. See sample_ais_history_MOCK.README.txt
imo,timestamp,lat,lon,speed_knots,heading
9846017,2025-07-30T07:00:00Z,52.61345,1.00129,11.6,153.0
9846017,2025-07-31T07:00:00Z,52.26308,2.62554,11.5,163.0
9846017,2025-07-31T13:00:00Z,51.97272,4.12622,10.4,294.0
9846017,2025-08-01T01:00:00Z,51.96376,4.16324,10.5,266.0
9846017,2025-08-01T13:00:00Z,52.28811,2.63604,11.2,112.0
9846017,2025-08-01T16:00:00Z,52.58213,1.12512,12.7,136.0
9846017,2025-08-03T16:00:00Z,52.94693,-0.46633,14.2,26.0
9846017,2025-08-04T16:00:00Z,53.15753,-2.08449,15.1,24.0
9846017,2025-08-05T16:00:00Z,53.42054,-3.64731,12.2,13.0
9846017,2025-08-05T20:00:00Z,53.65577,-5.25727,10.8,2.0
9846017,2025-08-07T08:00:00Z,53.89223,-6.9423,10.4,73.0
9846017,2025-08-07T14:00:00Z,54.05804,-8.53673,14.6,214.0
9846017,2025-08-08T08:00:00Z,54.23579,-10.24152,14.1,81.0
9846017,2025-08-09T08:00:00Z,54.36863,-11.9139,10.8,122.0
9846017,2025-08-09T20:00:00Z,54.55574,-13.56999,9.0,13.0
9846017,2025-08-10T00:00:00Z,54.60205,-15.338,9.7,90.0
9846017,2025-08-10T04:00:00Z,54.67893,-17.04124,9.9,216.0
9846017,2025-08-10T08:00:00Z,54.70533,-18.68305,14.5,278.0
9846017,2025-08-11T08:00:00Z,54.78282,-20.4274,11.9,340.0
9846017,2025-08-11T20:00:00Z,54.74648,-22.16215,15.3,128.0
9846017,2025-08-12T20:00:00Z,54.77999,-23.84288,14.7,135.0
9846017,2025-08-15T08:00:00Z,54.68815,-25.55461,13.4,42.0
9846017,2025-08-15T14:00:00Z,54.59401,-27.30634,12.4,14.0
9846017,2025-08-18T02:00:00Z,54.50136,-28.97234,13.1,338.0
9846017,2025-08-18T06:00:00Z,54.39384,-30.65403,13.7,320.0
9846017,2025-08-18T09:00:00Z,54.28009,-32.38061,10.6,171.0
9846017,2025-08-18T21:00:00Z,54.0803,-34.06382,8.9,136.0
9846017,2025-08-19T03:00:00Z,53.92998,-35.6842,9.1,163.0
9846017,2025-08-21T03:00:00Z,53.70997,-37.30035,14.4,204.0
9846017,2025-08-23T03:00:00Z,53.46674,-38.90868,13.8,87.0
9846017,2025-08-23T09:00:00Z,53.21328,-40.54828,14.0,27.0
9846017,2025-08-25T09:00:00Z,52.92305,-42.1084,10.1,107.0
9846017,2025-08-25T21:00:00Z,52.6502,-43.69476,15.1,325.0
9846017,2025-08-26T00:00:00Z,52.35372,-45.25068,13.8,192.0
9846017,2025-08-26T06:00:00Z,51.95947,-46.76785,15.3,120.0
9846017,2025-08-26T18:00:00Z,51.61154,-48.25679,11.4,305.0
9846017,2025-08-26T22:00:00Z,51.28531,-49.71864,13.7,277.0
9846017,2025-08-29T10:00:00Z,50.84632,-51.15022,13.3,23.0
9846017,2025-08-31T22:00:00Z,50.42875,-52.56448,10.5,250.0
9846017,2025-09-01T22:00:00Z,50.05005,-54.01431,9.0,331.0
9846017,2025-09-02T01:00:00Z,49.59642,-55.35075,13.0,124.0
9846017,2025-09-02T19:00:00Z,49.12886,-56.70579,12.0,125.0
9846017,2025-09-02T23:00:00Z,48.64836,-58.02457,12.5,196.0
9846017,2025-09-03T03:00:00Z,48.15001,-59.31188,13.6,257.0
9846017,2025-09-03T11:00:00Z,47.70218,-60.58159,13.4,148.0
9846017,2025-09-04T23:00:00Z,47.14485,-61.82822,14.6,145.0
9846017,2025-09-06T23:00:00Z,46.6374,-63.03863,9.3,16.0
9846017,2025-09-07T11:00:00Z,46.03458,-64.29531,14.8,53.0
9846017,2025-09-07T14:00:00Z,45.478,-65.42375,9.3,98.0
9846017,2025-09-07T20:00:00Z,44.95577,-66.58859,11.0,180.0
9846017,2025-09-08T02:00:00Z,44.37194,-67.71884,10.0,231.0
9846017,2025-09-08T08:00:00Z,43.79658,-68.79484,9.8,202.0
9846017,2025-09-08T11:00:00Z,43.14647,-69.89484,10.7,304.0
9846017,2025-09-09T05:00:00Z,42.60837,-70.99462,11.2,33.0
9846017,2025-09-09T13:00:00Z,41.9094,-72.04943,10.5,36.0
9846017,2025-09-10T07:00:00Z,41.33152,-73.00793,9.3,37.0
9846017,2025-09-10T10:00:00Z,40.69251,-74.05521,12.5,11.0
9889590,2025-06-16T06:00:00Z,1.28882,103.79897,13.1,176.0
9889590,2025-06-16T14:00:00Z,0.07906,102.00204,14.8,226.0
9889590,2025-06-16T17:00:00Z,-1.19575,100.18945,11.8,238.0
9889590,2025-06-16T21:00:00Z,-2.34878,98.42925,12.5,189.0
9889590,2025-06-18T21:00:00Z,-3.59,96.6543,13.3,108.0
9889590,2025-06-19T09:00:00Z,-4.84844,94.81732,8.9,128.0
9889590,2025-06-21T21:00:00Z,-6.01319,93.02632,11.3,209.0
9889590,2025-06-23T21:00:00Z,-7.19194,91.17851,14.2,70.0
9889590,2025-06-26T09:00:00Z,-8.41657,89.32313,9.1,286.0
9889590,2025-06-26T17:00:00Z,-9.56239,87.50185,12.5,220.0
9889590,2025-06-27T01:00:00Z,-10.79492,85.60111,12.2,320.0
9889590,2025-06-27T05:00:00Z,-11.94479,83.7874,10.7,96.0
9889590,2025-06-28T05:00:00Z,-13.11313,81.87089,10.5,10.0
9889590,2025-06-28T09:00:00Z,-14.18127,79.97625,13.0,191.0
9889590,2025-06-30T09:00:00Z,-15.37247,78.03493,11.5,84.0
9889590,2025-07-01T21:00:00Z,-16.429,76.08862,10.8,40.0
9889590,2025-07-02T15:00:00Z,-17.50462,74.14894,9.0,52.0
9889590,2025-07-03T09:00:00Z,-18.62081,72.11242,11.1,135.0
9889590,2025-07-05T09:00:00Z,-19.67298,70.15265,10.2,164.0
9889590,2025-07-05T21:00:00Z,-20.65965,68.08169,15.3,204.0
9889590,2025-07-06T09:00:00Z,-21.67601,66.03759,10.8,165.0
9889590,2025-07-06T13:00:00Z,-22.6711,63.93618,13.2,336.0
9889590,2025-07-07T07:00:00Z,-23.59839,61.80794,10.0,216.0
9889590,2025-07-07T10:00:00Z,-24.46435,59.66453,15.3,63.0
9889590,2025-07-09T22:00:00Z,-25.36494,57.4604,14.4,303.0
9889590,2025-07-11T22:00:00Z,-26.19157,55.27246,11.5,173.0
9889590,2025-07-12T10:00:00Z,-27.00855,53.01665,8.8,284.0
9889590,2025-07-13T22:00:00Z,-27.82109,50.67281,8.6,274.0
9889590,2025-07-15T22:00:00Z,-28.59632,48.35901,15.0,239.0
9889590,2025-07-16T04:00:00Z,-29.29334,46.01588,10.6,70.0
9889590,2025-07-16T08:00:00Z,-29.97267,43.63932,8.9,261.0
9889590,2025-07-16T12:00:00Z,-30.58066,41.22245,10.7,28.0
9889590,2025-07-19T00:00:00Z,-31.15919,38.76635,10.0,44.0
9889590,2025-07-20T00:00:00Z,-31.63817,36.36994,10.7,1.0
9889590,2025-07-21T12:00:00Z,-32.14325,33.85034,10.1,12.0
9889590,2025-07-23T12:00:00Z,-32.53008,31.32886,13.7,170.0
9889590,2025-07-23T16:00:00Z,-32.97265,28.76025,11.9,130.0
9889590,2025-07-23T20:00:00Z,-33.29954,26.24608,10.4,290.0
9889590,2025-07-25T08:00:00Z,-33.5301,23.67226,12.8,294.0
9889590,2025-07-26T20:00:00Z,-33.74903,21.03244,15.5,66.0
9889590,2025-07-27T08:00:00Z,-33.94184,18.42739,11.2,344.0
9889590,2025-07-28T20:00:00Z,-33.94902,18.46648,14.2,98.0
9889590,2025-07-28T23:00:00Z,-33.71958,21.00235,10.1,145.0
9889590,2025-07-29T23:00:00Z,-33.53273,23.602,13.5,255.0
9889590,2025-07-31T23:00:00Z,-33.25558,26.2103,10.9,325.0
9889590,2025-08-01T02:00:00Z,-32.94295,28.7421,12.0,240.0
9889590,2025-08-03T02:00:00Z,-32.56368,31.34184,14.9,79.0
9889590,2025-08-03T06:00:00Z,-32.15131,33.80184,11.4,173.0
9889590,2025-08-04T18:00:00Z,-31.6736,36.31938,13.5,82.0
9889590,2025-08-06T06:00:00Z,-31.15652,38.81591,12.4,302.0
9889590,2025-08-07T06:00:00Z,-30.57314,41.20832,8.9,117.0
9889590,2025-08-08T06:00:00Z,-29.92867,43.65814,14.1,20.0
9889590,2025-08-08T18:00:00Z,-29.30278,46.00181,14.4,37.0
9889590,2025-08-08T22:00:00Z,-28.59247,48.41181,9.0,171.0
9889590,2025-08-09T16:00:00Z,-27.81815,50.70392,10.3,52.0
9889590,2025-08-11T16:00:00Z,-27.06028,53.00289,11.1,285.0
9889590,2025-08-13T16:00:00Z,-26.20934,55.25469,11.1,244.0
9889590,2025-08-14T04:00:00Z,-25.36058,57.44151,8.5,191.0
9889590,2025-08-16T04:00:00Z,-24.48118,59.67878,10.2,337.0
9889590,2025-08-16T22:00:00Z,-23.5851,61.76916,14.4,175.0
9889590,2025-08-17T16:00:00Z,-22.65771,63.94719,15.5,208.0
9889590,2025-08-18T16:00:00Z,-21.63235,66.039,13.7,352.0
9889590,2025-08-19T04:00:00Z,-20.65965,68.08232,14.1,30.0
9889590,2025-08-20T04:00:00Z,-19.67364,70.10458,11.3,125.0
9889590,2025-08-20T22:00:00Z,-18.57003,72.17714,14.8,339.0
9889590,2025-08-21T01:00:00Z,-17.54194,74.14137,14.9,136.0
9889590,2025-08-21T04:00:00Z,-16.47539,76.10657,11.1,248.0
9889590,2025-08-23T16:00:00Z,-15.34746,78.05651,11.2,167.0
9889590,2025-08-23T22:00:00Z,-14.23679,79.96986,15.4,34.0
9889590,2025-08-24T06:00:00Z,-13.05416,81.9095,12.2,12.0
9889590,2025-08-24T14:00:00Z,-11.94475,83.74743,9.7,353.0
9889590,2025-08-25T02:00:00Z,-10.79325,85.65281,15.1,19.0
9889590,2025-08-27T14:00:00Z,-9.56153,87.52582,12.9,210.0
9889590,2025-08-29T02:00:00Z,-8.37774,89.33967,10.8,307.0
9889590,2025-08-30T14:00:00Z,-7.23223,91.13755,12.2,11.0
9889590,2025-09-01T14:00:00Z,-6.02535,93.02372,10.2,183.0
9889590,2025-09-03T14:00:00Z,-4.80599,94.77534,8.6,309.0
9889590,2025-09-03T17:00:00Z,-3.61084,96.64207,14.1,78.0
9889590,2025-09-03T20:00:00Z,-2.39687,98.46099,10.8,20.0
9889590,2025-09-06T08:00:00Z,-1.17344,100.2443,13.2,334.0
9889590,2025-09-07T08:00:00Z,0.02868,101.99239,8.8,94.0
9889590,2025-09-07T20:00:00Z,1.23652,103.79245,10.4,260.0
9958999,2025-05-17T00:00:00Z,25.23878,55.28892,9.8,7.0
9958999,2025-05-17T04:00:00Z,25.97546,54.59389,11.3,202.0
9958999,2025-05-17T16:00:00Z,26.6993,53.81811,9.6,82.0
9958999,2025-05-18T10:00:00Z,27.44231,53.04953,13.5,117.0
9958999,2025-05-19T04:00:00Z,28.13107,52.316,14.6,88.0
9958999,2025-05-19T16:00:00Z,28.87158,51.52815,10.6,143.0
9958999,2025-05-20T10:00:00Z,29.52141,50.68794,10.6,61.0
9958999,2025-05-20T22:00:00Z,30.26703,49.94398,10.3,294.0
9958999,2025-05-21T22:00:00Z,30.93273,49.11635,14.6,114.0
9958999,2025-05-22T16:00:00Z,31.62618,48.2586,15.1,242.0
9958999,2025-05-22T19:00:00Z,32.31592,47.43642,14.6,304.0
9958999,2025-05-24T19:00:00Z,32.97788,46.56363,11.7,55.0
9958999,2025-05-25T03:00:00Z,33.64002,45.70455,14.1,53.0
9958999,2025-05-26T03:00:00Z,34.29403,44.87914,12.8,211.0
9958999,2025-05-26T09:00:00Z,34.93713,43.98699,10.3,337.0
9958999,2025-05-26T12:00:00Z,35.62256,43.05429,15.2,7.0
9958999,2025-05-27T12:00:00Z,36.25732,42.15473,15.0,211.0
9958999,2025-05-27T16:00:00Z,36.86783,41.17886,11.9,243.0
9958999,2025-05-29T04:00:00Z,37.48074,40.2602,14.6,280.0
9958999,2025-05-29T22:00:00Z,38.13406,39.31423,14.7,127.0
9958999,2025-05-30T04:00:00Z,38.79175,38.30858,10.1,204.0
9958999,2025-05-30T12:00:00Z,39.35773,37.31909,9.9,169.0
9958999,2025-05-31T00:00:00Z,39.91752,36.31209,10.4,227.0
9958999,2025-05-31T03:00:00Z,40.57535,35.23902,10.5,225.0
9958999,2025-06-02T03:00:00Z,41.12786,34.21434,8.8,35.0
9958999,2025-06-03T15:00:00Z,41.7269,33.10658,14.7,121.0
9958999,2025-06-04T03:00:00Z,42.23998,32.05849,9.9,291.0
9958999,2025-06-06T03:00:00Z,42.77449,30.91163,10.7,102.0
9958999,2025-06-08T03:00:00Z,43.35115,29.83586,10.7,96.0
9958999,2025-06-08T21:00:00Z,43.86642,28.69169,15.0,181.0
9958999,2025-06-11T09:00:00Z,44.34681,27.49893,12.4,94.0
9958999,2025-06-11T21:00:00Z,44.90706,26.349,12.7,200.0
9958999,2025-06-13T21:00:00Z,45.38407,25.08208,13.4,283.0
9958999,2025-06-14T03:00:00Z,45.84439,23.83982,10.4,53.0
9958999,2025-06-14T07:00:00Z,46.32314,22.64213,11.9,167.0
9958999,2025-06-15T19:00:00Z,46.77995,21.35,14.5,64.0
9958999,2025-06-15T23:00:00Z,47.19633,20.02407,11.9,77.0
9958999,2025-06-16T07:00:00Z,47.57356,18.77315,11.9,30.0
9958999,2025-06-16T13:00:00Z,47.98345,17.43337,12.0,123.0
9958999,2025-06-16T16:00:00Z,48.37487,16.0465,8.7,181.0
9958999,2025-06-19T04:00:00Z,48.72996,14.69323,13.2,183.0
9958999,2025-06-19T08:00:00Z,49.11701,13.26664,12.5,218.0
9958999,2025-06-20T08:00:00Z,49.49665,11.86101,11.2,199.0
9958999,2025-06-21T02:00:00Z,49.81649,10.43971,8.6,330.0
9958999,2025-06-21T05:00:00Z,50.07656,8.94664,10.6,201.0
9958999,2025-06-23T05:00:00Z,50.38118,7.50985,14.4,89.0
9958999,2025-06-23T23:00:00Z,50.60097,6.00102,10.3,330.0
9958999,2025-06-24T11:00:00Z,50.92475,4.5391,13.9,317.0
9958999,2025-06-24T15:00:00Z,51.15174,3.0159,15.2,163.0
9958999,2025-06-24T18:00:00Z,51.32817,1.45881,13.8,289.0
9958999,2025-06-26T18:00:00Z,51.52396,-0.06176,13.1,201.0
9958999,2025-06-27T06:00:00Z,51.50379,-0.09851,11.5,346.0
9958999,2025-06-27T12:00:00Z,51.2929,1.46084,13.7,276.0
9958999,2025-06-27T20:00:00Z,51.08911,2.95531,9.1,192.0
9958999,2025-06-30T08:00:00Z,50.92877,4.44318,8.6,129.0
9958999,2025-06-30T14:00:00Z,50.69601,5.89552,12.3,112.0
9958999,2025-07-02T14:00:00Z,50.40856,7.37195,13.4,190.0
9958999,2025-07-02T18:00:00Z,50.12383,8.80494,14.4,260.0
9958999,2025-07-03T06:00:00Z,49.83217,10.2691,13.8,36.0
9958999,2025-07-04T00:00:00Z,49.52892,11.68893,9.6,54.0
9958999,2025-07-05T00:00:00Z,49.21395,13.02752,15.1,229.0
9958999,2025-07-06T12:00:00Z,48.87166,14.38038,9.9,118.0
9958999,2025-07-07T12:00:00Z,48.45086,15.77528,14.4,302.0
9958999,2025-07-07T18:00:00Z,48.09096,17.12305,10.6,260.0
9958999,2025-07-08T00:00:00Z,47.72862,18.37228,14.6,216.0
9958999,2025-07-08T04:00:00Z,47.28483,19.74471,11.5,118.0
9958999,2025-07-10T16:00:00Z,46.89309,20.93866,14.1,50.0
9958999,2025-07-12T16:00:00Z,46.45548,22.26945,11.7,72.0
9958999,2025-07-14T04:00:00Z,45.95388,23.43576,8.7,74.0
9958999,2025-07-16T04:00:00Z,45.49664,24.64963,13.2,117.0
9958999,2025-07-18T04:00:00Z,45.02885,25.85591,11.0,35.0
9958999,2025-07-20T16:00:00Z,44.56941,27.0197,11.6,127.0
9958999,2025-07-20T19:00:00Z,44.05108,28.21843,14.5,238.0
9958999,2025-07-21T01:00:00Z,43.59694,29.3378,9.7,142.0
9958999,2025-07-21T19:00:00Z,43.07428,30.41737,13.6,300.0
9958999,2025-07-24T07:00:00Z,42.5082,31.54638,12.3,293.0
9958999,2025-07-25T01:00:00Z,41.9763,32.59401,12.9,108.0
9958999,2025-07-26T13:00:00Z,41.38138,33.64504,15.4,316.0
9958999,2025-07-27T07:00:00Z,40.82097,34.74689,11.5,262.0
9958999,2025-07-27T19:00:00Z,40.29077,35.7626,13.3,245.0
9958999,2025-07-28T19:00:00Z,39.6907,36.74377,9.6,240.0
9958999,2025-07-29T19:00:00Z,39.12896,37.75277,15.0,272.0
9958999,2025-07-30T07:00:00Z,38.51156,38.67949,9.4,64.0
9958999,2025-08-01T07:00:00Z,37.87323,39.66767,13.2,236.0
9958999,2025-08-03T19:00:00Z,37.30458,40.59983,15.2,252.0
9958999,2025-08-04T13:00:00Z,36.64163,41.55248,14.1,84.0
9958999,2025-08-04T17:00:00Z,36.02588,42.41335,14.3,47.0
9958999,2025-08-06T05:00:00Z,35.44729,43.32432,10.3,148.0
9958999,2025-08-08T05:00:00Z,34.77465,44.24916,14.1,86.0
9958999,2025-08-10T17:00:00Z,34.13748,45.07704,10.2,230.0
9958999,2025-08-10T23:00:00Z,33.49689,45.89848,11.3,199.0
9958999,2025-08-11T17:00:00Z,32.79719,46.81145,10.0,135.0
9958999,2025-08-12T11:00:00Z,32.15972,47.58483,8.8,309.0
9958999,2025-08-12T17:00:00Z,31.52871,48.45653,15.1,2.0
9958999,2025-08-14T17:00:00Z,30.81691,49.26253,15.4,206.0
9958999,2025-08-14T23:00:00Z,30.11976,50.05922,14.3,53.0
9958999,2025-08-16T11:00:00Z,29.48648,50.77045,13.1,231.0
9958999,2025-08-17T05:00:00Z,28.79969,51.5868,11.9,164.0
9958999,2025-08-19T05:00:00Z,28.09574,52.32154,11.9,254.0
9958999,2025-08-19T17:00:00Z,27.38429,53.10423,11.6,231.0
9958999,2025-08-20T17:00:00Z,26.6643,53.86674,14.0,326.0
9958999,2025-08-21T11:00:00Z,26.00623,54.55361,12.4,81.0
9958999,2025-08-21T19:00:00Z,25.30456,55.26407,8.8,39.0
9981477,2025-05-17T12:00:00Z,1.28579,103.83635,8.6,241.0
9981477,2025-05-17T16:00:00Z,3.64417,101.97278,14.4,125.0
9981477,2025-05-17T20:00:00Z,5.98111,100.17931,10.8,286.0
9981477,2025-05-18T04:00:00Z,8.31921,98.37139,9.2,180.0
9981477,2025-05-18T12:00:00Z,10.6423,96.44888,15.4,58.0
9981477,2025-05-18T15:00:00Z,12.9771,94.56141,14.6,31.0
9981477,2025-05-20T03:00:00Z,15.28154,92.64724,13.3,81.0
9981477,2025-05-22T15:00:00Z,17.59022,90.67154,11.5,185.0
9981477,2025-05-24T03:00:00Z,19.82149,88.67811,15.0,73.0
9981477,2025-05-25T15:00:00Z,22.09638,86.64823,10.1,126.0
9981477,2025-05-25T19:00:00Z,24.30256,84.49167,15.0,261.0
9981477,2025-05-27T07:00:00Z,26.4907,82.25989,13.1,335.0
9981477,2025-05-27T11:00:00Z,28.6296,79.99484,8.8,47.0
9981477,2025-05-29T11:00:00Z,30.71663,77.52818,15.2,6.0
9981477,2025-05-30T23:00:00Z,32.77646,75.01953,14.5,315.0
9981477,2025-05-31T02:00:00Z,34.80593,72.40515,11.1,246.0
9981477,2025-06-02T14:00:00Z,36.76907,69.6927,12.7,302.0
9981477,2025-06-02T20:00:00Z,38.6848,66.78988,8.9,190.0
9981477,2025-06-04T20:00:00Z,40.47708,63.72235,13.8,211.0
9981477,2025-06-05T20:00:00Z,42.18034,60.50928,15.2,125.0
9981477,2025-06-06T04:00:00Z,43.86386,57.16,12.8,311.0
9981477,2025-06-07T04:00:00Z,45.36151,53.60871,13.5,69.0
9981477,2025-06-07T10:00:00Z,46.8237,49.77161,9.2,59.0
9981477,2025-06-07T16:00:00Z,48.06997,45.84384,15.3,321.0
9981477,2025-06-08T00:00:00Z,49.20287,41.72945,12.6,36.0
9981477,2025-06-09T12:00:00Z,50.24043,37.3365,13.3,173.0
9981477,2025-06-10T00:00:00Z,51.01123,32.84198,8.6,48.0
9981477,2025-06-10T03:00:00Z,51.62422,28.23101,14.3,20.0
9981477,2025-06-10T09:00:00Z,52.14848,23.47373,11.6,66.0
9981477,2025-06-12T09:00:00Z,52.40586,18.64538,9.8,341.0
9981477,2025-06-12T17:00:00Z,52.44774,13.80392,9.8,154.0
9981477,2025-06-15T05:00:00Z,52.2926,8.94933,12.5,98.0
9981477,2025-06-15T09:00:00Z,51.91281,4.12903,11.6,277.0
9981477,2025-06-15T13:00:00Z,51.91433,4.17461,12.0,154.0
9981477,2025-06-16T01:00:00Z,52.27026,8.96284,12.2,82.0
9981477,2025-06-16T05:00:00Z,52.42334,13.7628,10.6,68.0
9981477,2025-06-16T17:00:00Z,52.38029,18.6276,14.1,149.0
9981477,2025-06-16T21:00:00Z,52.14445,23.47354,12.0,70.0
9981477,2025-06-17T05:00:00Z,51.67892,28.20118,13.5,3.0
9981477,2025-06-17T11:00:00Z,51.00871,32.86836,10.0,145.0
9981477,2025-06-19T23:00:00Z,50.19057,37.34979,10.9,110.0
9981477,2025-06-20T23:00:00Z,49.21915,41.72757,15.1,70.0
9981477,2025-06-21T11:00:00Z,48.07582,45.8493,14.9,3.0
9981477,2025-06-23T11:00:00Z,46.75697,49.83122,11.7,296.0
9981477,2025-06-23T23:00:00Z,45.35919,53.59935,12.0,230.0
9981477,2025-06-24T03:00:00Z,43.83501,57.12129,8.9,68.0
9981477,2025-06-26T15:00:00Z,42.25744,60.5234,13.5,72.0
9981477,2025-06-28T03:00:00Z,40.51127,63.7199,8.8,304.0
9981477,2025-06-29T03:00:00Z,38.66619,66.75453,9.5,131.0
9981477,2025-06-29T15:00:00Z,36.80341,69.64649,9.4,85.0
9981477,2025-07-01T03:00:00Z,34.84324,72.39465,9.6,287.0
9981477,2025-07-02T03:00:00Z,32.84365,75.08281,15.1,53.0
9981477,2025-07-02T06:00:00Z,30.72666,77.53397,9.4,67.0
9981477,2025-07-02T14:00:00Z,28.65623,79.95988,10.6,77.0
9981477,2025-07-04T02:00:00Z,26.45292,82.2971,10.0,118.0
9981477,2025-07-04T06:00:00Z,24.30035,84.5043,13.3,165.0
9981477,2025-07-04T09:00:00Z,22.04952,86.64275,14.9,211.0
9981477,2025-07-04T17:00:00Z,19.85461,88.70648,14.5,235.0
9981477,2025-07-06T17:00:00Z,17.59115,90.74926,8.8,181.0
9981477,2025-07-07T17:00:00Z,15.2396,92.71482,11.5,72.0
9981477,2025-07-07T23:00:00Z,12.97466,94.63926,14.6,75.0
9981477,2025-07-09T11:00:00Z,10.63274,96.45922,14.7,331.0
9981477,2025-07-10T05:00:00Z,8.31314,98.35595,11.0,72.0
9981477,2025-07-11T17:00:00Z,5.93235,100.17453,12.8,16.0
9981477,2025-07-11T20:00:00Z,3.65267,101.99463,11.9,114.0
9981477,2025-07-14T08:00:00Z,1.24268,103.83168,10.5,181.0
